combination_id,similarity_scores_mean,similarity_scores_std,similarity_scores_count,similarity_scores_relative,rouge1_fmeasure_mean,rouge1_fmeasure_std,rouge1_fmeasure_count,rouge1_fmeasure_relative,rouge1_recall_mean,rouge1_recall_std,rouge1_recall_count,rouge1_recall_relative,rouge1_precision_mean,rouge1_precision_std,rouge1_precision_count,rouge1_precision_relative,rouge2_fmeasure_mean,rouge2_fmeasure_std,rouge2_fmeasure_count,rouge2_fmeasure_relative,rouge2_recall_mean,rouge2_recall_std,rouge2_recall_count,rouge2_recall_relative,rouge2_precision_mean,rouge2_precision_std,rouge2_precision_count,rouge2_precision_relative,rougel_fmeasure_mean,rougel_fmeasure_std,rougel_fmeasure_count,rougel_fmeasure_relative,rougel_recall_mean,rougel_recall_std,rougel_recall_count,rougel_recall_relative,rougel_precision_mean,rougel_precision_std,rougel_precision_count,rougel_precision_relative,llm_evaluation_authenticity_mean,llm_evaluation_authenticity_std,llm_evaluation_authenticity_count,llm_evaluation_style_consistency_mean,llm_evaluation_style_consistency_std,llm_evaluation_style_consistency_count,llm_evaluation_matching_intent_mean,llm_evaluation_matching_intent_std,llm_evaluation_matching_intent_count,semantic_scores_avg_impact,rouge_scores_avg_impact,llm_evaluation_avg_impact,rouge_avg_impact
brevity_style|general_decription|message_effectiveness|reaction_patterns|value_signals,0.8005560040473938,0.008317215330907303,10,0.018987185478210433,0.4325439266615737,0.009502133025206765,10,0.11822676813793997,0.4833333333333333,0.08784104611578829,10,0.11368316167589015,0.40585106382978725,0.04653706485708785,10,0.10392344077336596,0.14971887550200802,0.04538101274030128,10,0.029174021962792174,0.15987460815047022,0.023130557597887836,10,0.020192814447651114,0.14604236343366775,0.06228194574096028,10,0.030519273883325523,0.3700534759358289,0.0067642302891302445,10,0.12638733102778824,0.4111111111111111,0.058560697410525574,10,0.1249702694414031,0.34893617021276596,0.053826002726270306,10,0.11515273048609229,7.0,0.0,10,8.0,0.0,10,1.0,0.0,10,0.018987185478210433,0.09126270704284012,5.333333333333333,0.09126270704284012
adaptability_signs|community_role|language_formality|narrative_voice|reaction_patterns,0.7359766066074371,0.0008389845437816472,10,-0.04559221196174623,0.304457527333894,0.11524981660271634,10,-0.00985963118973976,0.28273809523809523,0.09725258677105139,10,-0.0869120764193479,0.3307692307692308,0.13784287236631393,10,0.028841607712809525,0.2108262108262108,0.16817431051227857,10,0.09028135728699496,0.19166666666666662,0.1493297783968401,10,0.05198487296384752,0.23464912280701755,0.19186333756869559,10,0.11912603325667533,0.2800672834314549,0.14095939107563,10,0.036401138523414284,0.2589285714285714,0.12235002851841946,10,-0.027212270241136594,0.3057692307692308,0.16419518620105045,10,0.07198579104255712,7.5,0.5270462766947299,10,7.5,0.5270462766947299,10,1.0,0.0,10,-0.04559221196174623,0.0389409548735565,5.333333333333333,0.0389409548735565
authenticity_markers|belief_expression|cognitive_patterns|punctuation_style|value_signals,0.7796538770198822,0.04947778385478435,10,-0.0019149415493011634,0.40625,0.03294039229342056,10,0.09193284147636627,0.4701754385964912,0.0036985703627699876,10,0.10052526693904806,0.36105476673427994,0.05345296923881641,10,0.05912714367785865,0.1985507246376811,0.07180050725986176,10,0.07800587109846524,0.22619047619047614,0.06274360436842025,10,0.08650868248765703,0.17857142857142855,0.0752923252421043,10,0.06304833902108632,0.32291666666666663,0.1207814384092089,10,0.07925052175862599,0.36491228070175435,0.107258540520331,10,0.07877143903204636,0.29208924949290066,0.12614900740360674,10,0.058305809766226985,7.0,0.0,10,7.0,1.0540925533894598,10,1.0,0.0,10,-0.0019149415493011634,0.0830630781111525,5.0,0.0830630781111525
authenticity_markers|brevity_style|controversy_handling|message_effectiveness|punctuation_style,0.615885466337204,0.07347688222566377,10,-0.16568335223197939,0.1290322580645161,0.13601194237283348,10,-0.18528490045911764,0.1818181818181818,0.19165319152535631,10,-0.18783198983926133,0.1,0.10540925533894599,10,-0.20192762305642128,0.0,0.0,10,-0.12054485353921585,0.0,0.0,10,-0.1396817937028191,0.0,0.0,10,-0.11552308955034223,0.09677419354838705,0.1020089567796251,10,-0.1468919513596536,0.13636363636363635,0.14373989364401724,10,-0.14977720530607164,0.075,0.07905694150420949,10,-0.1587834397266737,4.5,3.689323936863109,10,4.0,3.1622776601683795,10,0.5,0.5270462766947299,10,-0.16568335223197939,-0.15090723511932902,3.0,-0.15090723511932902
adaptability_signs|general_decription|narrative_voice|opinion_expression|punctuation_style,0.8036323189735413,0.00804680012317628,10,0.022063500404357894,0.42934782608695643,0.18904920794484883,10,0.1150306675633227,0.4381818181818182,0.20890197876263839,10,0.06853164652437505,0.4221014492753623,0.16995332835446003,10,0.12017382621894102,0.2700101317122593,0.21733316576976194,10,0.14946527817304345,0.28061224489795916,0.23125499895789173,10,0.14093045119514006,0.2606060606060605,0.20443007096038004,10,0.14508297105571827,0.2572463768115941,0.09547939795194381,10,0.01358023190355348,0.26181818181818184,0.10732578725419951,10,-0.02432265985152615,0.25362318840579706,0.08402187019771058,10,0.019839748679123387,7.5,0.5270462766947299,10,8.5,0.5270462766947299,10,1.0,0.0,10,0.022063500404357894,0.09269205921330655,5.666666666666667,0.09269205921330655
adaptability_signs|authenticity_markers|controversy_handling|identity_projection|punctuation_style,0.8127439320087433,0.01596012043482269,10,0.03117511343955992,0.3733333333333333,0.11243653902820906,10,0.05901617480969956,0.4241348713398402,0.1028839226910742,10,0.05448469968239705,0.3348982785602504,0.11547179771089545,10,0.032970655503829105,0.10359737115185055,0.01987134007600329,10,-0.016947482387365292,0.11874999999999994,0.015372183070262974,10,-0.020931793702819168,0.09231805929919135,0.02201945360853993,10,-0.02320503025115088,0.28,0.08432740427115676,10,0.03633385509195938,0.31810115350488016,0.07716294201830566,10,0.03196031183517217,0.2511737089201877,0.0866038482831716,10,0.017390269193514024,7.5,0.5270462766947299,10,7.5,0.5270462766947299,10,1.0,0.0,10,0.03117511343955992,0.026134182504764552,5.333333333333333,0.026134182504764552
adaptability_signs|identity_projection|reaction_patterns|social_orientation|vocabulary_range,0.6941760182380676,0.06052820958864677,10,-0.08739280033111574,0.28919491525423724,0.09044650087346004,10,-0.025122243269396494,0.3814285714285714,0.040657855630736324,10,0.011778399771128267,0.24164399533618344,0.10231621267353969,10,-0.06028362772023785,0.0172413793103448,0.018174009541197553,10,-0.10330347422887104,0.02941176470588235,0.031002722158513518,10,-0.11027002899693676,0.0121951219512195,0.012854787236456814,10,-0.10332796759912273,0.1655569007263922,0.013718516887332539,10,-0.07810924418164844,0.22857142857142856,0.03011693009684169,10,-0.057569413098279426,0.13486202876020206,0.0278578677149177,10,-0.09892141096647161,6.5,0.5270462766947299,10,7.5,0.5270462766947299,10,1.0,0.0,10,-0.08739280033111574,-0.06884498722663866,5.0,-0.06884498722663866
belief_expression|controversy_handling|emotional_expression|general_decription|identity_projection,0.8019825220108032,0.044041803608387525,10,0.020413703441619857,0.24825581395348836,0.21265704420124568,10,-0.06606134457014537,0.23411371237458195,0.1656934782919887,10,-0.13553645928286118,0.28137254901960784,0.26145629020346406,10,-0.020555074036813448,0.1538461538461538,0.16216808513683992,10,0.03330130030693795,0.1333333333333333,0.14054567378526128,10,-0.006348460369485803,0.1818181818181818,0.19165319152535631,10,0.06629509226783957,0.23575581395348838,0.19948088728387742,10,-0.007910330954552264,0.22324414715719065,0.1542359505377554,10,-0.06289669451251734,0.2666666666666666,0.2459549291242073,10,0.03288322693999293,8.0,0.0,10,8.0,1.0540925533894598,10,1.0,0.0,10,0.020413703441619857,-0.013556791739253227,5.666666666666667,-0.013556791739253227
brevity_style|content_triggers|punctuation_style|stress_indicators|value_signals,0.7826354205608368,0.027071521530930218,10,0.0010666019916534264,0.5625,0.06588078458684124,10,0.24818284147636627,0.6458333333333334,0.021960261528947058,10,0.27618316167589024,0.5125000000000001,0.11858541225631421,10,0.21057237694357878,0.2792207792207792,0.006844756840191299,10,0.15867592568156336,0.33035714285714285,0.047057703276315185,10,0.19067534915432374,0.25,0.03764616262105217,10,0.13447691044965776,0.4375,0.19764235376052372,10,0.19383385509195936,0.47916666666666663,0.15372183070262954,10,0.19302582499695864,0.4125,0.2239946675952602,10,0.1787165602733263,7.0,0.0,10,7.0,1.0540925533894598,10,1.0,0.0,10,0.0010666019916534264,0.20023087408329632,5.0,0.20023087408329632
authenticity_markers|brevity_style|controversy_handling|language_formality|punctuation_style,0.8220610916614532,0.07061490417209418,10,0.04049227309226988,0.43287671232876707,0.034655097645680935,10,0.11855955380513333,0.39906417112299464,0.01338753911390359,10,0.02941399946555151,0.48754789272030646,0.10399572126351947,10,0.18562026966388517,0.11640430820215406,0.06331541849273892,10,-0.004140545337061791,0.11416490486257924,0.07131281545129539,10,-0.025516888840239865,0.1214285714285714,0.052704627669472995,10,0.005905481878229174,0.335812133072407,0.007426092352645883,10,0.09214598816436634,0.31283422459893045,0.04227643930706389,10,0.026693382929222464,0.37356321839080453,0.042406022262794336,10,0.13977977866413085,7.0,0.0,10,8.0,0.0,10,1.0,0.0,10,0.04049227309226988,0.0688549988774793,5.333333333333333,0.0688549988774793
adaptability_signs|belief_expression|emotional_expression|general_decription|language_formality,0.792562335729599,0.048455244936145316,10,0.010993517160415633,0.2726300784034212,0.058226780390365745,10,-0.04168708012021255,0.3883861236802413,0.003974707969040181,10,0.018735952022798152,0.21804511278195485,0.07132957128199355,10,-0.08388251027446644,0.07282547960514055,0.030431057138268987,10,-0.0477193739340753,0.09999999999999999,0.021081851067789193,10,-0.039681793702819115,0.05926916221033864,0.03053298394399056,10,-0.05625392734000358,0.13631503920171056,0.02911339019518284,10,-0.10735110570633008,0.19419306184012064,0.0019873539845200903,10,-0.09194777982958735,0.10902255639097738,0.03566478564099674,10,-0.1247608833356963,3.0,3.1622776601683795,10,3.5,3.689323936863109,10,0.5,0.5270462766947299,10,0.010993517160415633,-0.06558585325353931,2.3333333333333335,-0.06558585325353931
belief_expression|controversy_handling|identity_projection|message_effectiveness|stress_indicators,0.7909460067749023,0.0013101063921020636,10,0.009377188205718978,0.28653658536585375,0.03218838724008792,10,-0.027780573157779986,0.35696969696969694,0.03896948227682244,10,-0.01268047468774619,0.23931972789115646,0.027392064992841775,10,-0.06260789516526483,0.0625,0.06588078458684124,10,-0.058044853539215846,0.078125,0.08235098073355154,10,-0.06155679370281911,0.0520833333333333,0.05490065382236766,10,-0.06343975621700892,0.1977560975609756,0.022932940429838972,10,-0.04591004734706505,0.2463636363636364,0.027789712771176655,10,-0.039777205306071595,0.16517006802721085,0.019504297586526092,10,-0.06861337169946283,6.5,0.5270462766947299,10,7.5,0.5270462766947299,10,1.0,0.0,10,0.009377188205718978,-0.04391182468135363,5.0,-0.04391182468135363
brevity_style|emotional_expression|general_decription|narrative_voice|punctuation_style,0.8095717430114746,0.03443534105103027,10,0.028002924442291244,0.3294736842105263,0.052149842115057445,10,0.015156525686892575,0.39341692789968646,0.16026172049965137,10,0.023766756242243336,0.31182795698924737,0.0226686570621389,10,0.009900333932826078,0.043010752688172,0.04533731412427779,10,-0.07753410085104384,0.0625,0.06588078458684124,10,-0.07718179370281911,0.0327868852459016,0.03456041158653962,10,-0.08273620430444062,0.1947368421052631,0.00554785554415501,10,-0.04892930280277755,0.22257053291536052,0.05286984593802931,10,-0.06357030875434747,0.19162826420890927,0.048980491152121566,10,-0.042155175517764404,7.0,0.0,10,8.0,0.0,10,1.0,0.0,10,0.028002924442291244,-0.03710229265564294,5.333333333333333,-0.03710229265564294
belief_expression|cognitive_patterns|general_decription|opinion_expression|punctuation_style,0.8414523899555206,0.03733982279605666,10,0.059883571386337264,0.32251486830926074,0.005015223703467249,10,0.008197709785627005,0.35909090909090907,0.05270462766947301,10,-0.010559262566534056,0.29982517482517484,0.028563696813875234,10,-0.0021024482312464454,0.17987421383647795,0.04905839556655346,10,0.0593293602972621,0.20767195767195762,0.08226383683859541,10,0.06799016396913851,0.16237745098039214,0.02648149184373031,10,0.04685436143004991,0.2851316907391673,0.04442055280213868,10,0.04146554583112663,0.3227272727272727,0.0910352659745443,10,0.036586431057564706,0.26136363636363635,0.01197832447033476,10,0.02758019663696268,7.5,0.5270462766947299,10,7.5,0.5270462766947299,10,1.0,0.0,10,0.059883571386337264,0.03633087197133858,5.333333333333333,0.03633087197133858
belief_expression|cognitive_patterns|general_decription|punctuation_style|stress_indicators,0.7901864647865295,0.026508795274414673,10,0.008617646217346175,0.4299242424242424,0.057895234939951364,10,0.11560708390060864,0.3771929824561403,0.04623212953462539,10,0.007542810798697175,0.5,0.0752923252421043,10,0.1980723769435787,0.20046082949308755,0.06071961713072931,10,0.0799159759538717,0.1736111111111111,0.051240610234209845,10,0.033929317408292,0.23717948717948714,0.0743270390210517,10,0.12165639762914492,0.4299242424242424,0.057895234939951364,10,0.18625809751620173,0.3771929824561403,0.04623212953462539,10,0.09105214078643231,0.5,0.0752923252421043,10,0.2662165602733263,4.5,2.6352313834736494,10,6.0,2.1081851067789197,10,0.5,0.5270462766947299,10,0.008617646217346175,0.12726038579022736,3.6666666666666665,0.12726038579022736
controversy_handling|emotional_expression|general_decription|narrative_voice|punctuation_style,0.7992904782295227,0.043372551100778124,10,0.01772165966033934,0.3865131578947368,0.1855064197576846,10,0.07219599937110305,0.38235294117647056,0.15501361079256762,10,0.012702769519027435,0.3952380952380952,0.21583799902736558,10,0.09331047218167393,0.2611111111111111,0.21667458041894452,10,0.14056625757189528,0.25,0.19764235376052372,10,0.11031820629718089,0.275,0.23717082451262844,10,0.15947691044965778,0.3601973684210526,0.2132456974784598,10,0.11653122351301196,0.3529411764705882,0.18601633295108114,10,0.06680033480088021,0.3714285714285714,0.24093544077473367,10,0.1376451317018977,7.0,0.0,10,8.0,0.0,10,1.0,0.0,10,0.01772165966033934,0.10976449348533675,5.333333333333333,0.10976449348533675
authenticity_markers|controversy_handling|identity_projection|opinion_expression|value_signals,0.7774632573127747,0.02639117973796661,10,-0.004105561256408707,0.19684550422255337,0.00013091064994899673,10,-0.11747165430108036,0.28159757330637003,0.021849238973188998,10,-0.0880525983510731,0.15198107628622112,0.006233545555230407,10,-0.14994654677020017,0.0474358974358974,0.01486540780421033,10,-0.07310895610331844,0.0698412698412698,0.02677060453052597,10,-0.0698405238615493,0.036060606060606,0.009902081562143417,10,-0.07946248348973622,0.125558867362146,0.011389226545564193,10,-0.11810727754589465,0.18073811931243675,0.030109317121589742,10,-0.10540272235727124,0.0966144293317563,0.004753078485863155,10,-0.13716901039491736,7.0,0.0,10,8.0,0.0,10,1.0,0.0,10,-0.004105561256408707,-0.10289596265009782,5.333333333333333,-0.10289596265009782
belief_expression|brevity_style|emotional_expression|language_formality|stress_indicators,0.858338862657547,0.02429599592295493,10,0.07677004408836363,0.4999999999999999,0.03513641844631535,10,0.18568284147636616,0.4166666666666667,0.029280348705262756,10,0.04701649500922356,0.625,0.043920523057894116,10,0.3230723769435787,0.22527472527472528,0.08687575989473573,10,0.10472987173550943,0.1838235294117647,0.06975612485665544,10,0.044141735708945584,0.2909090909090909,0.11499191491521382,10,0.17538600135874866,0.3333333333333333,0.0702728368926307,10,0.08966718842529267,0.2777777777777778,0.05856069741052554,10,-0.0083630638919302,0.4166666666666667,0.08784104611578833,10,0.182883226939993,7.5,0.5270462766947299,10,8.5,0.5270462766947299,10,1.0,0.0,10,0.07677004408836363,0.12669330054572273,5.666666666666667,0.12669330054572273
